ID,class,CISP,area_cisp,regiao,hom_doloso,lesao_corp_morte,latrocinio,tentat_hom,lesao_corp_dolosa,estupro,hom_culposo,lesao_corp_culposa,encontro_cadaver,encontro_ossada,roubo_comercio,roubo_residencia,roubo_veiculo,roubo_carga,roubo_transeunte,roubo_em_coletivo,roubo_banco,roubo_cx_eletronico,roubo_celular,roubo_conducao_saque,roubo_bicicleta,outros_roubos,furto_veiculos,furto_bicicleta,outros_furtos,sequestro,extorsao,sequestro_relampago,estelionato,apreensao_drogas,cump_mandado_prisao,ameaca,pessoas_desaparecidas,hom_por_interv_policial,armas_apreendidas,pol_militares_mortos_serv,pol_civis_mortos_serv,indicador_letalidade
19652,Ano Comum,61,2564,2,2,0,0,0,26,3,1,8,0,0,2,0,5,1,2,3,0,0,0,0,0,5,0,0,19,0,1,0,3,9,31,12,4,0,5,0,0,2
19653,Ano Comum,62,701,2,7,0,0,1,53,4,0,19,1,0,5,1,26,7,59,11,0,0,9,0,0,11,5,0,68,0,2,0,11,18,8,35,6,1,10,0,0,8
19654,Ano Comum,63,819,2,1,0,0,8,57,4,0,15,0,0,1,1,9,2,14,0,0,0,2,0,0,9,0,0,19,0,0,0,3,9,117,36,8,0,1,0,0,1
19655,Ano Comum,64,352,2,9,0,0,7,157,11,0,98,0,0,19,0,129,27,180,26,0,0,20,0,0,59,30,0,282,0,4,0,64,37,19,181,26,1,17,0,0,10
19656,Ano Comum,65,219,2,0,0,0,3,36,0,0,14,0,0,3,0,3,6,15,3,0,0,4,0,0,2,7,0,56,0,2,0,9,10,11,33,2,0,5,0,0,0
19657,Ano Comum,66,1694,2,4,0,0,3,51,4,0,19,1,0,3,0,14,3,14,2,0,0,1,0,0,2,6,0,74,0,1,0,13,7,20,54,4,0,7,0,0,4
19658,Ano Comum,67,3608,2,0,0,0,1,24,1,2,18,0,0,1,0,4,0,1,1,0,0,1,0,0,3,6,0,22,0,0,0,3,4,1,28,0,0,1,0,0,0
19659,Ano Comum,70,1455,3,0,0,0,0,2,1,1,3,0,0,0,0,1,0,3,0,0,0,1,0,0,2,2,0,7,0,2,0,1,6,1,6,0,0,0,0,0,0
19660,Ano Comum,71,4304,3,3,0,0,6,65,9,3,44,0,0,13,1,15,2,41,15,0,0,6,0,0,14,18,0,133,0,2,0,42,34,12,78,5,3,23,0,0,6
19661,Ano Comum,72,673,4,4,0,1,10,83,3,2,63,0,0,14,1,49,2,81,13,0,0,14,0,0,24,38,0,240,0,4,0,39,20,26,78,10,1,6,0,0,6
19662,Ano Comum,73,171,4,4,0,1,1,72,4,1,38,1,1,15,2,79,4,134,17,0,0,14,0,0,22,25,0,106,0,1,0,19,48,12,76,7,4,23,1,0,9
19663,Ano Comum,74,565,4,10,0,0,5,64,6,2,47,0,0,18,10,84,4,134,41,0,0,14,0,0,44,26,0,269,0,6,0,48,33,13,117,11,2,18,0,0,12
19664,Ano Comum,75,1069,4,5,0,0,11,53,7,1,27,0,0,5,6,40,2,73,7,0,0,3,0,0,14,9,0,61,0,0,0,16,11,2,45,4,1,3,0,0,6
19665,Ano Comum,76,94,4,0,0,0,1,62,5,1,28,1,0,3,0,9,3,76,12,0,0,15,0,0,10,23,0,204,0,10,0,84,19,33,50,3,0,8,0,0,0
19666,Ano Comum,77,75,4,0,0,0,2,40,2,0,26,2,0,13,1,23,0,57,5,0,0,0,0,0,11,12,0,84,0,10,0,35,7,5,35,4,1,6,0,0,1
19667,Ano Comum,78,189,4,0,0,0,4,36,5,2,38,0,0,7,1,39,1,67,7,0,0,9,0,0,13,7,0,69,0,1,0,16,21,11,43,4,1,13,0,0,1
19668,Ano Comum,79,33,4,2,0,0,0,32,0,1,31,0,0,1,2,17,0,44,2,0,0,3,0,0,10,7,0,41,0,2,0,9,4,1,28,5,0,1,0,0,2
19669,Ano Comum,81,646,4,4,0,0,1,35,1,0,25,0,0,3,0,15,0,24,1,0,0,3,0,0,8,2,0,66,0,0,0,23,11,9,33,0,0,4,0,0,4
19670,Ano Comum,82,3626,4,3,0,0,3,73,5,4,56,0,0,5,0,10,0,28,0,0,0,2,0,0,3,20,0,102,0,1,0,28,17,6,77,6,0,4,0,0,3
19671,Ano Comum,88,579,3,3,0,0,0,56,0,1,15,1,0,0,0,0,0,1,0,0,0,1,0,0,0,4,0,25,0,0,0,8,18,3,75,3,0,3,0,0,3
19672,Ano Comum,89,10952,3,2,0,0,4,62,1,2,15,0,0,1,0,0,0,1,1,0,0,1,0,0,3,11,0,114,0,2,0,17,17,14,69,3,0,13,0,0,2
19673,Ano Comum,90,5472,3,1,0,0,7,67,2,1,8,0,0,6,0,5,0,3,1,0,0,0,0,0,6,6,0,72,0,1,0,16,36,18,63,1,0,3,0,0,1
19674,Ano Comum,91,13048,3,0,0,0,0,19,3,2,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,14,0,0,0,1,23,8,28,0,0,7,0,0,0
19675,Ano Comum,92,4783,3,0,0,0,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,2,0,6,0,0,0,0,0,0
19676,Ano Comum,93,1825,3,5,0,0,5,74,2,1,27,0,0,5,0,2,2,1,0,0,0,0,0,0,7,21,0,186,0,1,0,40,56,21,75,5,0,22,0,0,5
19677,Ano Comum,94,5054,3,0,0,0,0,16,1,1,3,0,0,0,0,0,3,0,0,0,0,0,0,0,1,2,0,14,0,0,0,2,20,2,8,1,0,5,0,0,0
19678,Ano Comum,95,5381,3,1,0,0,2,20,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,21,0,0,0,3,9,4,24,1,0,5,0,0,1
19679,Ano Comum,96,608,3,0,0,0,3,16,0,0,9,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,0,24,0,1,0,3,10,5,22,0,0,2,0,0,0
19680,Ano Comum,97,97,3,0,0,0,0,9,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,12,0,0,0,0,6,2,2,0,0,0,0,0,0
19681,Ano Comum,98,1329,3,0,0,0,0,12,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,5,0,0,0,4,4,1,12,0,0,2,0,0,0
19682,Ano Comum,99,2451,3,0,0,0,2,19,2,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,1,2,0,29,0,1,0,2,15,8,39,1,0,0,0,0,0
19683,Ano Comum,100,3368,3,0,0,0,0,9,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,7,1,7,0,0,2,0,0,0
19684,Ano Comum,101,765,3,0,0,0,0,13,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15,0,0,0,1,7,0,10,0,0,0,0,0,0
19685,Ano Comum,104,2204,3,0,0,0,0,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,4,9,0,0,0,0,0,0
19686,Ano Comum,105,3147,3,0,0,0,0,82,9,2,21,0,0,2,1,2,0,1,1,0,0,0,0,0,8,31,0,131,0,2,0,15,50,27,76,2,0,11,0,0,0
19687,Ano Comum,106,4811,3,1,0,0,0,34,3,2,10,0,0,0,0,0,0,4,0,0,0,0,0,0,2,8,0,58,0,0,0,5,6,6,24,1,0,1,0,0,1
19688,Ano Comum,107,5805,3,1,0,0,0,12,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,16,0,0,0,1,20,3,13,0,0,0,0,0,1
19689,Ano Comum,108,5439,3,1,0,0,0,43,2,3,4,0,0,2,2,0,0,0,0,0,0,0,0,0,2,7,0,47,0,0,0,6,35,28,67,2,0,4,0,0,1
19690,Ano Comum,109,5417,3,0,0,0,0,10,2,3,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,13,0,0,0,0,0,0
19691,Ano Comum,110,7706,3,0,0,0,2,61,5,1,48,2,0,1,0,2,0,1,1,0,0,0,0,0,1,7,0,92,0,1,0,30,43,15,76,2,0,4,0,0,0
19692,Ano Comum,111,3955,3,0,0,0,0,4,2,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,1,0,0,3,1,0,1,0,0,0
19693,Ano Comum,112,3219,3,0,0,0,1,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,1,1,2,5,0,0,0,0,0,0
19694,Ano Comum,118,638,3,4,0,0,5,44,0,0,21,1,0,4,0,4,0,17,1,0,0,3,0,0,3,24,0,76,0,0,0,28,21,11,27,1,0,7,0,0,4
19695,Ano Comum,119,4565,3,1,0,0,0,23,5,4,21,0,0,0,1,1,0,0,0,0,0,0,0,0,2,6,0,37,0,0,0,4,13,6,22,1,0,2,0,0,1
19696,Ano Comum,120,9375,3,0,0,0,0,10,1,4,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,7,0,0,0,1,7,3,5,0,0,3,0,0,0
19697,Ano Comum,121,4608,3,1,0,0,1,17,1,2,12,0,0,0,0,5,2,2,1,0,0,1,0,0,0,1,0,10,0,0,0,5,7,3,18,0,0,7,0,0,1
19698,Ano Comum,122,3473,3,1,0,0,1,5,1,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,16,0,0,0,0,5,1,10,0,0,0,0,0,1
19699,Ano Comum,123,12168,3,7,0,0,6,64,2,4,52,2,0,8,0,20,1,24,1,0,0,13,0,0,17,11,0,204,0,0,0,39,18,12,64,7,0,8,0,0,7
19700,Ano Comum,124,3536,3,1,0,0,4,41,0,1,32,2,0,4,2,2,0,6,1,0,0,1,0,0,1,6,0,66,0,0,0,13,8,6,38,2,0,7,0,0,1
19701,Ano Comum,125,3328,3,1,0,0,6,22,1,0,23,0,1,0,0,1,1,6,0,0,0,0,0,0,3,9,0,31,0,0,0,10,10,9,22,1,1,5,0,0,2
19702,Ano Comum,126,4104,3,8,0,0,9,61,3,4,57,0,0,4,0,11,0,16,2,0,0,5,0,0,5,21,0,144,0,2,0,46,96,18,89,8,0,18,0,0,8
19703,Ano Comum,127,703,3,1,0,0,0,10,3,0,3,0,0,0,2,0,0,6,2,0,0,0,0,0,4,8,0,30,0,0,0,12,13,15,17,1,0,3,0,0,1
19704,Ano Comum,128,229,3,4,1,0,8,58,2,3,30,0,0,6,0,5,3,17,0,0,0,3,0,0,5,10,0,95,0,1,0,35,9,14,56,2,0,8,0,0,5
19705,Ano Comum,129,519,3,0,0,0,0,8,0,3,7,0,0,0,0,0,1,3,0,0,0,1,0,0,0,2,0,8,0,0,0,6,1,3,7,0,0,0,0,0,0
19706,Ano Comum,130,1021,3,2,0,0,3,18,2,0,4,0,0,1,3,0,1,0,0,1,0,0,0,0,1,0,0,19,0,0,0,2,0,2,10,0,0,0,0,0,2
19707,Ano Comum,132,1603,3,0,0,0,0,16,1,0,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,27,0,1,0,3,7,1,24,0,0,0,0,0,0
19708,Ano Comum,134,2665,3,7,0,0,5,74,6,6,50,1,1,6,1,4,4,53,1,0,0,5,0,0,7,21,0,233,0,3,0,66,40,30,69,2,0,15,0,0,7
19709,Ano Comum,135,4313,3,0,0,0,0,8,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,16,3,16,0,0,1,0,0,0
19710,Ano Comum,136,698,3,1,0,0,0,16,0,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,31,0,0,0,4,24,5,21,0,0,16,0,0,1
19711,Ano Comum,137,3045,3,0,0,0,1,6,1,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,25,0,0,0,1,29,21,19,0,0,4,0,0,0
19712,Ano Comum,138,250,3,0,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,2,0,0,0,0,0,0
19713,Ano Comum,139,302,3,0,0,0,0,12,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,11,0,1,0,1,5,2,14,0,0,0,0,0,0
19714,Ano Comum,140,5768,3,0,0,0,0,8,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,5,7,1,5,0,0,0,0,0,0
19715,Ano Comum,141,10316,3,0,0,0,0,11,3,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,22,0,0,0,6,12,1,14,0,0,3,0,0,0
19716,Ano Comum,142,5617,3,0,0,0,1,8,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,8,0,0,1,0,0,0
19717,Ano Comum,143,13556,3,0,0,0,1,25,3,1,14,1,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0,53,0,1,0,16,48,9,39,3,0,8,0,0,0
19718,Ano Comum,144,5988,3,0,0,0,1,13,6,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,16,0,0,0,1,4,4,12,2,0,5,0,0,0
19719,Ano Comum,145,455,3,0,0,0,0,18,0,2,8,0,0,0,0,2,0,1,1,0,0,0,0,0,4,4,0,25,0,1,0,4,8,2,24,0,0,1,0,0,0
19720,Ano Comum,146,13617,3,5,0,0,10,28,2,4,29,0,0,2,0,3,2,14,7,0,0,3,0,0,7,5,0,37,0,0,0,5,45,10,29,2,0,15,0,0,5
19721,Ano Comum,147,11224,3,1,0,0,2,14,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,26,0,0,0,2,6,1,5,0,0,2,0,0,1
19722,Ano Comum,148,8184,3,0,0,0,0,18,1,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,12,0,0,0,2,14,1,23,0,0,0,0,0,0
19723,Ano Comum,151,9334,3,2,0,0,1,88,3,3,23,2,0,3,2,0,0,1,0,0,0,0,0,0,5,16,0,120,0,1,0,18,59,12,133,3,0,15,0,0,2
19724,Ano Comum,152,3751,3,0,0,0,0,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,1,6,0,0,0,0,0,0
19725,Ano Comum,153,7493,3,1,0,0,0,8,1,0,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,13,0,1,0,1,6,2,4,2,0,2,0,0,1
19726,Ano Comum,154,1941,3,0,0,0,0,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,11,0,0,0,5,6,1,7,1,0,0,0,0,0
19727,Ano Comum,155,3979,3,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3,0,0,0,0,0,1
19728,Ano Comum,156,8148,3,0,0,0,0,5,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,10,0,0,3,0,0,0
19729,Ano Comum,157,5898,3,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,8,0,0,0,0,0,1
19730,Ano Comum,158,3846,3,0,0,0,0,7,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,9,0,0,0,0,2,0,8,0,0,0,0,0,0
19731,Ano Comum,159,9538,3,3,0,0,0,27,1,2,11,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,21,0,0,0,3,12,3,25,1,0,9,0,0,3
19732,Ano Comum,165,3564,3,0,0,0,0,14,1,0,6,0,0,0,0,2,0,3,0,0,0,1,0,0,0,6,0,27,0,0,0,1,5,4,41,0,0,5,0,0,0
19733,Ano Comum,166,8251,3,6,0,0,15,63,4,1,12,0,0,5,0,5,2,15,0,0,0,1,0,0,0,8,0,69,0,0,0,23,31,19,76,5,0,15,0,0,6
19734,Ano Comum,167,9251,3,0,1,0,7,13,3,0,5,0,0,1,1,1,0,2,0,0,0,0,0,0,1,3,0,39,0,0,0,11,11,8,15,2,0,7,0,0,1
19735,Ano Comum,168,8373,3,1,0,0,0,5,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,1,3,10,0,0,5,0,0,1
19736,Ano Comum,1,35,1,0,0,0,0,8,0,1,7,0,0,1,0,0,0,41,3,0,0,10,0,0,4,2,0,133,0,1,0,56,3,5,9,0,0,1,0,0,0
19737,Ano Comum,4,38,1,2,0,0,12,21,0,2,43,0,0,7,0,2,4,94,19,0,0,17,2,0,21,3,0,394,0,1,0,41,28,6,17,0,0,5,0,0,2
19738,Ano Comum,5,3,1,0,0,0,1,30,0,1,23,0,0,6,1,1,4,93,21,0,0,15,0,0,25,10,0,307,0,0,0,88,119,26,36,4,2,2,0,0,2
19739,Ano Comum,6,6,1,2,0,0,15,38,1,1,35,0,0,3,0,3,0,67,12,0,0,14,0,0,10,8,0,135,0,0,0,28,18,6,30,3,0,12,1,0,2
19740,Ano Comum,7,52,1,1,0,0,1,10,1,0,1,0,0,0,1,2,0,29,0,0,0,3,0,0,7,12,0,24,0,0,0,5,12,1,6,0,0,7,0,0,1
19741,Ano Comum,9,69,1,3,0,0,0,44,0,1,27,0,0,7,0,4,1,52,4,0,0,14,0,0,11,28,0,133,0,2,0,38,7,6,23,1,0,14,0,0,3
19742,Ano Comum,10,82,1,0,0,0,1,26,1,0,15,0,0,9,0,11,1,39,7,0,0,12,0,3,20,17,0,217,0,3,0,58,6,5,34,0,0,4,0,0,0
19743,Ano Comum,11,14,1,0,0,0,0,18,0,0,3,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,24,0,0,0,5,3,4,16,2,0,0,0,0,0
19744,Ano Comum,12,32,1,1,0,0,3,24,2,0,14,0,0,2,1,0,0,9,1,0,0,0,0,0,6,3,0,288,0,4,0,74,22,15,39,4,0,1,0,0,1
19745,Ano Comum,13,19,1,0,0,0,9,23,0,0,7,2,0,4,0,0,0,7,1,0,0,0,0,0,4,1,0,136,0,0,0,26,26,3,15,1,0,0,0,0,0
19746,Ano Comum,14,52,1,0,0,0,0,12,0,0,21,1,0,6,0,0,0,31,3,1,0,6,0,0,15,6,2,254,0,5,0,39,21,20,16,2,0,0,0,0,0
19747,Ano Comum,15,185,1,0,0,0,3,21,1,0,31,0,0,3,0,3,1,15,5,0,0,7,0,0,8,8,0,108,0,1,0,19,9,1,16,1,0,1,0,0,0
19748,Ano Comum,16,63,1,0,0,0,2,53,0,2,58,0,0,8,2,11,2,62,15,0,0,10,0,0,50,41,1,330,0,2,3,84,13,33,46,6,0,1,0,0,0
19749,Ano Comum,17,111,1,1,0,0,11,29,1,0,48,0,1,7,0,25,7,88,16,0,0,16,0,0,28,15,0,176,0,1,0,31,29,14,41,5,0,4,0,0,1
19750,Ano Comum,18,35,1,0,0,0,0,19,0,0,19,0,0,5,1,20,2,86,4,0,0,20,0,0,16,24,0,227,0,0,0,46,12,11,28,1,0,0,0,0,0
19751,Ano Comum,19,404,1,0,0,0,13,32,1,0,24,0,0,2,1,6,1,60,1,0,0,14,0,0,13,15,0,215,0,9,1,45,35,11,39,2,0,6,0,0,0
19752,Ano Comum,20,112,1,0,0,0,6,40,3,0,21,0,0,6,1,4,5,37,0,0,0,6,0,0,18,11,0,155,0,1,0,29,26,4,33,3,0,2,0,0,0
19753,Ano Comum,21,148,1,3,0,0,8,72,3,4,82,1,0,12,1,19,16,54,28,0,0,9,0,0,24,14,0,222,0,3,0,52,51,178,55,11,0,10,0,0,3
19754,Ano Comum,22,133,1,3,0,0,4,28,7,0,46,2,0,8,0,37,17,94,9,0,0,13,0,0,10,17,0,116,0,1,0,19,16,12,34,4,0,8,0,0,3
19755,Ano Comum,23,47,1,0,0,0,0,17,1,1,18,0,0,7,1,14,3,68,2,0,0,27,0,0,13,7,0,180,0,2,0,61,7,7,24,5,0,3,0,0,0
19756,Ano Comum,24,74,1,1,0,0,3,22,3,0,20,0,0,5,0,25,7,52,0,0,0,20,0,0,15,6,0,79,0,2,0,24,1,4,37,2,0,2,0,0,1
19757,Ano Comum,25,82,1,1,0,0,3,47,0,1,35,0,0,6,0,15,1,64,7,1,0,10,0,0,16,5,0,98,0,0,0,12,50,19,30,9,0,8,0,0,1
19758,Ano Comum,26,10,1,0,0,0,7,28,1,0,24,0,0,1,3,24,2,33,2,0,0,7,0,0,5,12,0,82,0,0,0,13,8,8,33,4,0,4,0,0,0
19759,Ano Comum,27,141,1,6,0,1,7,60,0,3,49,0,0,8,0,113,11,148,6,0,0,21,0,0,20,35,0,105,0,1,0,35,7,26,42,4,2,12,0,0,9
19760,Ano Comum,28,189,1,3,0,0,4,59,4,0,43,0,0,4,0,49,2,109,10,0,0,28,0,0,9,21,0,119,0,2,0,48,4,1,69,4,4,9,0,0,7
19761,Ano Comum,29,88,1,3,0,1,4,47,8,1,27,0,0,6,0,76,2,177,26,0,0,24,0,0,19,9,0,251,0,3,0,28,8,6,33,3,0,5,0,0,4
19762,Ano Comum,30,9,1,1,0,0,0,48,3,0,16,1,0,7,2,51,11,125,11,0,0,17,0,0,14,15,0,79,0,0,0,27,2,7,51,4,0,4,0,0,1
19763,Ano Comum,31,142,1,4,0,0,1,44,3,1,19,1,0,9,2,81,25,125,13,0,0,27,0,0,14,6,0,49,0,1,0,19,3,3,44,11,1,7,0,0,5
19764,Ano Comum,32,983,1,5,0,1,41,153,12,4,63,4,0,10,2,11,4,72,17,0,0,20,0,0,23,26,0,251,0,8,0,58,27,15,170,14,0,10,0,0,6
19765,Ano Comum,33,546,1,6,0,0,1,88,2,0,100,0,0,7,2,55,16,91,3,0,0,28,0,0,19,14,0,169,0,3,0,46,8,10,113,8,0,7,0,1,6
19766,Ano Comum,34,678,1,7,0,1,7,104,10,3,49,0,0,14,5,44,26,113,14,0,0,33,0,0,67,12,0,308,0,3,0,82,73,42,124,20,1,32,0,0,9
19767,Ano Comum,35,1535,1,4,0,1,5,230,21,0,159,1,0,10,1,56,29,123,15,0,0,19,1,0,27,44,0,379,0,4,0,118,22,39,221,26,0,13,0,0,5
19768,Ano Comum,36,1525,1,6,0,0,9,124,5,4,67,2,0,5,0,20,3,58,10,0,0,9,0,0,5,18,0,182,0,5,0,47,11,46,130,24,2,3,0,0,8
19769,Ano Comum,37,414,1,4,0,0,1,58,3,1,70,1,0,0,0,2,6,26,3,0,0,8,0,0,13,18,0,188,0,2,0,44,7,2,43,4,0,2,0,0,4
19770,Ano Comum,38,158,1,3,0,1,4,64,3,1,36,0,0,5,1,55,20,105,9,0,0,7,0,0,18,18,0,110,0,4,0,29,18,12,64,11,2,8,0,0,6
19771,Ano Comum,39,15,1,6,0,1,4,34,3,2,33,0,0,10,1,78,60,134,29,0,0,31,0,0,31,9,0,96,0,2,0,26,18,7,24,6,5,15,0,0,12
19772,Ano Comum,40,77,1,3,0,0,0,38,5,0,24,2,0,7,1,91,10,118,7,0,0,15,0,0,22,12,0,56,0,2,0,15,7,11,44,10,3,9,0,0,6
19773,Ano Comum,41,188,1,1,0,0,0,54,1,0,28,0,0,5,1,7,5,39,2,0,0,9,0,0,11,6,0,84,0,5,0,43,8,6,54,5,0,5,0,0,1
19774,Ano Comum,42,1124,1,3,0,0,3,82,3,0,50,0,0,1,1,25,5,32,1,0,0,8,0,0,22,20,0,175,0,2,0,38,5,5,81,3,0,5,0,0,3
19775,Ano Comum,43,1552,1,2,0,0,0,105,12,2,39,0,0,2,0,6,1,8,2,0,0,0,0,0,6,9,1,64,0,0,0,10,4,1,90,7,0,2,0,0,2
19776,Ano Comum,44,97,1,3,0,0,2,16,0,1,35,0,0,13,2,51,20,72,2,0,0,13,0,0,26,13,0,103,0,2,4,18,12,5,21,1,1,9,0,0,4
19777,Ano Comum,45,3,1,1,0,0,6,13,2,0,1,1,0,1,1,0,1,3,0,0,0,0,0,0,1,3,0,2,0,0,0,1,10,1,8,3,1,1,0,0,2
19778,Ano Comum,48,2838,2,3,0,0,2,31,1,1,15,1,0,2,0,9,6,9,0,0,0,3,0,0,10,4,0,30,0,0,0,4,6,8,22,5,0,0,0,0,3
19779,Ano Comum,50,2743,2,9,0,0,13,43,4,1,20,2,0,2,4,22,0,35,4,0,0,11,0,0,23,21,0,79,0,2,0,26,13,7,50,6,2,10,0,0,11
19780,Ano Comum,51,1797,2,3,0,0,3,24,1,0,2,0,0,2,0,4,1,1,0,0,0,0,0,0,1,1,0,21,0,1,0,6,16,2,19,1,0,3,0,0,3
19781,Ano Comum,52,407,2,1,0,1,1,53,6,1,63,0,0,5,1,62,17,82,16,0,0,17,0,0,30,35,0,308,0,39,0,68,4,33,49,8,0,7,0,0,2
19782,Ano Comum,53,339,2,9,0,0,15,79,2,1,29,2,0,4,0,27,11,31,19,0,0,4,1,0,16,14,0,159,0,1,0,13,20,75,56,4,0,5,0,0,9
19783,Ano Comum,54,778,2,12,0,0,19,115,8,3,45,0,0,5,1,50,15,65,15,0,0,10,0,0,27,28,0,127,0,3,0,30,33,33,94,13,4,15,0,0,16
19784,Ano Comum,55,757,2,6,0,0,4,79,6,0,17,0,0,2,2,9,5,32,2,0,0,11,0,0,3,5,1,81,0,2,0,19,8,11,86,12,0,7,0,0,6
19785,Ano Comum,56,1172,2,11,0,0,5,86,5,2,61,0,0,4,1,65,1,91,12,0,0,25,0,0,19,12,0,133,0,2,0,20,39,41,86,9,1,25,0,0,12
19786,Ano Comum,57,186,2,5,0,1,5,55,7,1,20,0,1,8,0,59,5,82,6,1,0,15,0,0,27,17,0,138,0,2,0,33,5,17,61,3,0,3,0,0,6
19787,Ano Comum,58,3493,2,13,0,1,8,173,14,5,88,0,0,7,3,57,11,77,10,0,0,32,0,0,28,25,0,130,0,2,0,25,9,33,143,16,0,8,0,0,14
19788,Ano Comum,59,408,2,4,0,1,16,146,8,4,75,0,0,13,0,116,33,115,27,0,0,19,0,0,29,43,0,439,0,2,0,104,12,48,151,15,1,17,0,0,6
19789,Ano Comum,60,1003,2,4,0,0,8,68,7,0,30,0,0,9,0,78,11,57,6,0,0,18,0,0,24,26,0,85,0,1,0,29,6,12,65,7,1,13,0,0,5
19790,Ano Comum,61,2564,2,1,0,0,6,12,0,1,9,0,0,0,0,7,6,3,1,0,0,1,0,0,3,3,0,35,0,0,0,4,12,28,18,2,0,10,0,0,1
19791,Ano Comum,62,701,2,4,0,0,2,45,6,1,14,0,0,3,0,18,13,50,2,0,0,6,0,0,13,6,0,56,0,0,0,15,23,8,36,6,2,11,0,0,6
19792,Ano Comum,63,819,2,4,0,0,5,43,2,0,11,1,0,1,0,8,0,12,5,0,0,3,0,0,4,1,0,27,0,1,0,10,22,65,56,2,0,2,0,0,4
19793,Ano Comum,64,352,2,7,0,2,16,198,10,1,72,0,0,20,12,140,43,109,46,0,0,20,1,0,87,36,0,321,0,3,0,61,28,15,157,28,2,22,0,0,11
19794,Ano Comum,65,219,2,3,0,0,6,33,0,1,19,0,1,3,0,5,1,11,2,0,0,2,0,0,2,16,0,44,0,0,0,8,10,12,35,2,0,12,0,0,3
19795,Ano Comum,66,1694,2,1,0,0,0,65,4,1,19,0,0,3,0,13,0,14,1,0,0,1,0,0,4,8,0,83,0,0,0,10,2,7,42,4,0,3,0,0,1
19796,Ano Comum,67,3608,2,1,0,0,1,16,2,1,24,0,0,0,1,2,1,2,0,0,0,1,0,0,5,3,0,17,0,0,0,2,2,4,25,0,0,4,0,0,1
19797,Ano Comum,70,1455,3,0,0,0,0,7,0,0,1,0,0,0,0,3,0,0,1,0,0,0,0,0,3,1,0,9,0,0,0,5,3,2,3,0,0,0,0,0,0
19798,Ano Comum,71,4304,3,4,0,0,5,72,15,6,33,2,0,8,0,10,2,23,7,0,0,3,0,0,10,14,0,143,0,3,0,32,26,7,87,6,0,18,0,0,4
